empresa,sector,gestion,trimestre,liquidez_corriente,endeudamiento,solvencia,endeudamiento_patrimonial,crecimiento_patrimonial,crecimiento_activos,score_financiero,clasificacion_financiera
PCH,Petroleras,2020,3,9.000074,0.087827,11.386021,0.096283,-0.013562,-0.013495,91,Excelente
PCH,Petroleras,2020,4,9.126797,0.089523,11.170264,0.098326,-0.006217,-0.004366,92,Excelente
PCH,Petroleras,2021,1,10.22089,0.085939,11.636225,0.094018,-0.019852,-0.023696,90,Excelente
PCH,Petroleras,2021,2,6.423455,0.101462,9.855942,0.112919,-0.031304,-0.014569,89,Excelente
PCH,Petroleras,2021,3,7.043035,0.09828,10.175009,0.108992,0.004281,0.000738,92,Excelente
PCH,Petroleras,2021,4,7.160286,0.100137,9.986342,0.11128,-0.001173,0.000888,92,Excelente
PCH,Petroleras,2022,1,7.567916,0.105057,9.518621,0.11739,-0.057988,-0.052808,87,Excelente
PCH,Petroleras,2022,2,8.001908,0.105799,9.451893,0.118317,0.006793,0.007628,93,Excelente
PCH,Petroleras,2022,3,10.25876,0.098701,10.13158,0.10951,0.021886,0.013839,94,Excelente
PCH,Petroleras,2022,4,9.115515,0.104155,9.601088,0.116264,0.016361,0.022548,93,Excelente
PCH,Petroleras,2023,1,7.590083,0.111536,8.965713,0.125538,0.004038,0.01238,92,Excelente
PCH,Petroleras,2023,2,7.791482,0.112561,8.884081,0.126838,-0.01085,-0.009708,91,Excelente
PCH,Petroleras,2023,3,8.020739,0.110975,9.01103,0.124828,-0.032691,-0.034417,89,Excelente
PCH,Petroleras,2023,4,6.467225,0.119873,8.342135,0.1362,0.003125,0.013267,92,Excelente
PCH,Petroleras,2024,1,7.264553,0.125876,7.944325,0.144002,-0.080602,-0.074288,86,Excelente
PCH,Petroleras,2024,2,7.609816,0.129203,7.739741,0.148374,-0.024451,-0.020724,90,Excelente
PCH,Petroleras,2024,3,8.237244,0.127884,7.819605,0.146636,-0.004227,-0.005733,92,Excelente
PCH,Petroleras,2024,4,4.841083,0.157104,6.365219,0.186386,-0.028194,0.005495,90,Excelente
PCH,Petroleras,2025,1,6.52315,0.141848,7.049804,0.165295,-0.000253,-0.018026,92,Excelente
PCH,Petroleras,2025,2,5.279227,0.160115,6.245496,0.19064,-0.059006,-0.038539,87,Excelente
PCH,Petroleras,2025,3,5.859038,0.155451,6.432876,0.184065,-0.000973,-0.00649,92,Excelente
PCH,Petroleras,2025,4,8.187163,0.142339,7.0255,0.165961,-0.004393,-0.019615,92,Excelente
PCH,Petroleras,2026,1,9.369953,0.154752,6.46194,0.183085,-0.11209,-0.09905,83,Excelente
TRD,Petroleras,2013,2,1.758173,0.268635,3.722521,0.367307,0.004343,0.017526,92,Excelente
TRD,Petroleras,2013,3,1.768884,0.265061,3.772723,0.360656,0.030104,0.025094,94,Excelente
TRD,Petroleras,2013,4,1.869256,0.253365,3.946868,0.339343,0.031339,0.015184,95,Excelente
TRD,Petroleras,2014,1,1.86129,0.248183,4.029291,0.33011,0.023508,0.016452,94,Excelente
TRD,Petroleras,2014,2,2.195531,0.237283,4.21437,0.311103,0.033798,0.019026,95,Excelente
TRD,Petroleras,2014,3,2.617367,0.239352,4.177951,0.314668,-0.003169,-0.000459,92,Excelente
TRD,Petroleras,2014,4,3.294846,0.246166,4.062295,0.326552,0.020583,0.029809,94,Excelente
TRD,Petroleras,2015,1,4.398114,0.234284,4.268322,0.305967,0.017148,0.001364,93,Excelente
TRD,Petroleras,2015,2,4.3014,0.233682,4.279313,0.304942,0.003679,0.002891,92,Excelente
TRD,Petroleras,2015,3,4.829503,0.227802,4.389786,0.295004,0.02329,0.015497,94,Excelente
TRD,Petroleras,2015,4,4.290675,0.207906,4.809859,0.262477,0.003738,-0.021473,92,Excelente
TRD,Petroleras,2016,1,4.781899,0.201737,4.956952,0.25272,0.016824,0.008965,93,Excelente
TRD,Petroleras,2016,2,5.200253,0.202188,4.945895,0.253428,0.007376,0.007945,93,Excelente
TRD,Petroleras,2016,3,5.193023,0.199714,5.00716,0.249553,0.014852,0.011715,93,Excelente
TRD,Petroleras,2016,4,4.569551,0.200457,4.988594,0.250715,0.013858,0.014801,93,Excelente
TRD,Petroleras,2017,1,5.352921,0.194194,5.149483,0.240994,0.019542,0.011618,94,Excelente
TRD,Petroleras,2017,3,6.205801,0.191329,5.226613,0.236596,0.020217,0.019111,94,Excelente
TRD,Petroleras,2017,4,5.944763,0.195634,5.111597,0.243214,0.006062,0.011446,92,Excelente
TRD,Petroleras,2018,1,4.620412,0.203297,4.918905,0.255173,0.000998,0.010627,92,Excelente
TRD,Petroleras,2018,2,7.696683,0.189657,5.27267,0.234046,0.023365,0.006139,94,Excelente
TRD,Petroleras,2018,3,8.782649,0.186571,5.359878,0.229364,0.017828,0.013967,93,Excelente
TRD,Petroleras,2018,4,8.195821,0.193165,5.17692,0.239411,0.003084,0.011282,92,Excelente
TRD,Petroleras,2019,1,5.614612,0.206663,4.838806,0.260498,-0.01163,0.005185,91,Excelente
TRD,Petroleras,2019,2,9.820009,0.191607,5.219021,0.237022,0.019219,0.000237,94,Excelente
TRD,Petroleras,2019,3,9.86237,0.193331,5.172479,0.239666,0.01446,0.016628,93,Excelente
TRD,Petroleras,2019,4,12.52128,0.19052,5.248799,0.235361,0.019337,0.015797,94,Excelente
TRD,Petroleras,2020,1,12.803149,0.191359,5.225774,0.236643,0.001242,0.002282,92,Excelente
TRD,Petroleras,2020,2,12.799457,0.195354,5.118907,0.242783,0.004888,0.009877,92,Excelente
TRD,Petroleras,2020,3,11.297624,0.205997,4.854443,0.259441,-0.058426,-0.045805,87,Excelente
TRD,Petroleras,2020,4,11.666444,0.207992,4.807871,0.262614,0.012778,0.01533,93,Excelente
TRD,Petroleras,2021,1,13.476887,0.196647,5.085242,0.244784,0.004313,-0.00987,92,Excelente
TRD,Petroleras,2021,2,11.950019,0.202108,4.947849,0.253302,-0.010001,-0.003226,91,Excelente
TRD,Petroleras,2021,3,10.671056,0.203401,4.916389,0.255337,0.008098,0.009735,93,Excelente
TRD,Petroleras,2021,4,15.508601,0.204792,4.883012,0.257532,-0.029302,-0.027605,90,Excelente
TRD,Petroleras,2022,1,3.294247,0.26261,3.807923,0.356135,-0.066925,0.006238,87,Excelente
TRD,Petroleras,2022,2,1.729624,0.327091,3.057253,0.486085,-0.115369,-0.030601,83,Excelente
TRD,Petroleras,2022,3,4.056256,0.2514,3.977723,0.335827,0.005833,-0.095867,92,Excelente
TRD,Petroleras,2022,4,8.300401,0.236204,4.233625,0.30925,0.00616,-0.013858,92,Excelente
TRD,Petroleras,2023,1,7.875699,0.233839,4.276454,0.305208,0.005128,0.002024,92,Excelente
TRD,Petroleras,2023,2,9.556539,0.227928,4.387346,0.295216,0.009247,0.001521,93,Excelente
TRD,Petroleras,2023,3,8.91772,0.225057,4.443328,0.290417,0.000431,-0.003277,92,Excelente
TRD,Petroleras,2023,4,9.261279,0.220005,4.545357,0.282059,0.005266,-0.001245,92,Excelente
TRD,Petroleras,2024,1,11.449741,0.213493,4.683992,0.271445,0.00077,-0.007515,92,Excelente
TRD,Petroleras,2024,2,12.138269,0.219201,4.562023,0.280739,-0.051132,-0.044195,88,Excelente
TRD,Petroleras,2024,3,2.409488,0.297344,3.36311,0.423171,-0.278242,-0.197975,80,Excelente
TRD,Petroleras,2024,4,6.89936,0.221626,4.512098,0.28473,0.000451,-0.09687,92,Excelente
TRD,Petroleras,2025,1,2.594133,0.268654,3.722263,0.367341,-0.063215,-0.002977,87,Excelente
TRD,Petroleras,2025,2,7.001774,0.210355,4.753874,0.266391,0.031668,-0.0445,95,Excelente
TRD,Petroleras,2025,3,7.349968,0.199177,5.020669,0.248715,0.018879,0.004657,94,Excelente
TRD,Petroleras,2025,4,5.355656,0.202864,4.929406,0.254491,-0.093198,-0.089003,85,Excelente
TRD,Petroleras,2026,1,2.47541,0.221012,4.524646,0.283716,-0.016646,0.006262,91,Excelente
